Year,Month,Day,Hour,Minute,GHI
2020,3,31,12,30,0
2020,3,31,13,30,0
2020,3,31,14,30,82
2020,3,31,15,30,281
2020,3,31,16,30,487
2020,3,31,17,30,447
2020,3,31,18,30,800
2020,3,31,19,30,841
2020,3,31,20,30,867
2020,3,31,21,30,679
2020,3,31,22,30,527
2020,3,31,23,30,286
2020,4,1,0,30,185
2020,4,1,1,30,144
2020,4,1,2,30,5
2020,4,1,3,30,0
2020,4,1,4,30,0
2020,4,1,5,30,0
2020,4,1,6,30,0
2020,4,1,7,30,0
2020,4,1,8,30,0
2020,4,1,9,30,0
2020,4,1,10,30,0
2020,4,1,11,30,0
2020,4,1,12,30,0
2020,4,1,13,30,0
2020,4,1,14,30,93
2020,4,1,15,30,302
2020,4,1,16,30,514
2020,4,1,17,30,696
2020,4,1,18,30,830
2020,4,1,19,30,907
2020,4,1,20,30,919
2020,4,1,21,30,865
2020,4,1,22,30,747
2020,4,1,23,30,576
2020,4,2,0,30,371
2020,4,2,1,30,155
2020,4,2,2,30,5
2020,4,2,3,30,0
2020,4,2,4,30,0
2020,4,2,5,30,0
2020,4,2,6,30,0
2020,4,2,7,30,0
2020,4,2,8,30,0
2020,4,2,9,30,0
2020,4,2,10,30,0
2020,4,2,11,30,0
2020,4,2,12,30,0
2020,4,2,13,30,0
2020,4,2,14,30,104
2020,4,2,15,30,322
2020,4,2,16,30,541
2020,4,2,17,30,728
2020,4,2,18,30,865
2020,4,2,19,30,941
2020,4,2,20,30,949
2020,4,2,21,30,890
2020,4,2,22,30,768
2020,4,2,23,30,594
2020,4,3,0,30,383
2020,4,3,1,30,162
2020,4,3,2,30,6
2020,4,3,3,30,0
2020,4,3,4,30,0
2020,4,3,5,30,0
2020,4,3,6,30,0
2020,4,3,7,30,0
2020,4,3,8,30,0
2020,4,3,9,30,0
2020,4,3,10,30,0
2020,4,3,11,30,0
2020,4,3,12,30,0
2020,4,3,13,30,0
2020,4,3,14,30,77
2020,4,3,15,30,277
2020,4,3,16,30,498
2020,4,3,17,30,695
2020,4,3,18,30,830
2020,4,3,19,30,905
2020,4,3,20,30,915
2020,4,3,21,30,858
2020,4,3,22,30,741
2020,4,3,23,30,572
2020,4,4,0,30,367
2020,4,4,1,30,153
2020,4,4,2,30,6
2020,4,4,3,30,0
2020,4,4,4,30,0
2020,4,4,5,30,0
2020,4,4,6,30,0
2020,4,4,7,30,0
2020,4,4,8,30,0
2020,4,4,9,30,0
2020,4,4,10,30,0
2020,4,4,11,30,0
2020,4,4,12,30,0
2020,4,4,13,30,0
2020,4,4,14,30,64
2020,4,4,15,30,212
2020,4,4,16,30,416
2020,4,4,17,30,489
2020,4,4,18,30,464
2020,4,4,19,30,236
2020,4,4,20,30,93
2020,4,4,21,30,293
2020,4,4,22,30,343
2020,4,4,23,30,436
2020,4,5,0,30,156
2020,4,5,1,30,118
2020,4,5,2,30,4
2020,4,5,3,30,0
2020,4,5,4,30,0
2020,4,5,5,30,0
2020,4,5,6,30,0
2020,4,5,7,30,0
2020,4,5,8,30,0
2020,4,5,9,30,0
2020,4,5,10,30,0
2020,4,5,11,30,0
2020,4,5,12,30,0
2020,4,5,13,30,0
2020,4,5,14,30,26
2020,4,5,15,30,111
2020,4,5,16,30,184
2020,4,5,17,30,304
2020,4,5,18,30,427
2020,4,5,19,30,333
2020,4,5,20,30,517
2020,4,5,21,30,342
2020,4,5,22,30,272
2020,4,5,23,30,228
2020,4,6,0,30,84
2020,4,6,1,30,35
2020,4,6,2,30,2
2020,4,6,3,30,0
2020,4,6,4,30,0
2020,4,6,5,30,0
2020,4,6,6,30,0
2020,4,6,7,30,0
2020,4,6,8,30,0
2020,4,6,9,30,0
2020,4,6,10,30,0
2020,4,6,11,30,0
2020,4,6,12,30,0
2020,4,6,13,30,0
2020,4,6,14,30,40
2020,4,6,15,30,246
2020,4,6,16,30,279
2020,4,6,17,30,265
2020,4,6,18,30,135
2020,4,6,19,30,62
2020,4,6,20,30,379
2020,4,6,21,30,443
2020,4,6,22,30,334
2020,4,6,23,30,559
2020,4,7,0,30,292
2020,4,7,1,30,139
2020,4,7,2,30,4
2020,4,7,3,30,0
2020,4,7,4,30,0
2020,4,7,5,30,0
2020,4,7,6,30,0
2020,4,7,7,30,0
2020,4,7,8,30,0
2020,4,7,9,30,0
2020,4,7,10,30,0
2020,4,7,11,30,0
2020,4,7,12,30,0
2020,4,7,13,30,0
2020,4,7,14,30,119
2020,4,7,15,30,332
2020,4,7,16,30,544
2020,4,7,17,30,688
2020,4,7,18,30,716
2020,4,7,19,30,676
2020,4,7,20,30,566
2020,4,7,21,30,694
2020,4,7,22,30,756
2020,4,7,23,30,584
2020,4,8,0,30,378
2020,4,8,1,30,163
2020,4,8,2,30,6
2020,4,8,3,30,0
2020,4,8,4,30,0
2020,4,8,5,30,0
2020,4,8,6,30,0
2020,4,8,7,30,0
2020,4,8,8,30,0
2020,4,8,9,30,0
2020,4,8,10,30,0
2020,4,8,11,30,0
2020,4,8,12,30,0
2020,4,8,13,30,0
2020,4,8,14,30,34
2020,4,8,15,30,215
2020,4,8,16,30,400
2020,4,8,17,30,515
2020,4,8,18,30,591
2020,4,8,19,30,583
2020,4,8,20,30,591
2020,4,8,21,30,531
2020,4,8,22,30,500
2020,4,8,23,30,384
2020,4,9,0,30,172
2020,4,9,1,30,127
2020,4,9,2,30,3
2020,4,9,3,30,0
2020,4,9,4,30,0
2020,4,9,5,30,0
2020,4,9,6,30,0
2020,4,9,7,30,0
2020,4,9,8,30,0
2020,4,9,9,30,0
2020,4,9,10,30,0
2020,4,9,11,30,0
2020,4,9,12,30,0
2020,4,9,13,30,0
2020,4,9,14,30,25
2020,4,9,15,30,39
2020,4,9,16,30,194
2020,4,9,17,30,55
2020,4,9,18,30,516
2020,4,9,19,30,245
2020,4,9,20,30,517
2020,4,9,21,30,462
2020,4,9,22,30,270
2020,4,9,23,30,289
2020,4,10,0,30,163
2020,4,10,1,30,90
2020,4,10,2,30,4
2020,4,10,3,30,0
2020,4,10,4,30,0
2020,4,10,5,30,0
2020,4,10,6,30,0
2020,4,10,7,30,0
2020,4,10,8,30,0
2020,4,10,9,30,0
2020,4,10,10,30,0
2020,4,10,11,30,0
2020,4,10,12,30,0
2020,4,10,13,30,2
2020,4,10,14,30,120
2020,4,10,15,30,342
2020,4,10,16,30,553
2020,4,10,17,30,633
2020,4,10,18,30,866
2020,4,10,19,30,885
2020,4,10,20,30,886
2020,4,10,21,30,426
2020,4,10,22,30,407
2020,4,10,23,30,397
2020,4,11,0,30,266
2020,4,11,1,30,164
2020,4,11,2,30,10
2020,4,11,3,30,0
2020,4,11,4,30,0
2020,4,11,5,30,0
2020,4,11,6,30,0
2020,4,11,7,30,0
2020,4,11,8,30,0
2020,4,11,9,30,0
2020,4,11,10,30,0
2020,4,11,11,30,0
2020,4,11,12,30,0
2020,4,11,13,30,1
2020,4,11,14,30,126
2020,4,11,15,30,334
2020,4,11,16,30,541
2020,4,11,17,30,719
2020,4,11,18,30,850
2020,4,11,19,30,921
2020,4,11,20,30,776
2020,4,11,21,30,708
2020,4,11,22,30,635
2020,4,11,23,30,569
2020,4,12,0,30,377
2020,4,12,1,30,169
2020,4,12,2,30,13
2020,4,12,3,30,0
2020,4,12,4,30,0
2020,4,12,5,30,0
2020,4,12,6,30,0
2020,4,12,7,30,0
2020,4,12,8,30,0
2020,4,12,9,30,0
2020,4,12,10,30,0
2020,4,12,11,30,0
2020,4,12,12,30,0
2020,4,12,13,30,2
2020,4,12,14,30,128
2020,4,12,15,30,285
2020,4,12,16,30,456
2020,4,12,17,30,416
2020,4,12,18,30,567
2020,4,12,19,30,814
2020,4,12,20,30,755
2020,4,12,21,30,854
2020,4,12,22,30,696
2020,4,12,23,30,558
2020,4,13,0,30,376
2020,4,13,1,30,169
2020,4,13,2,30,13
2020,4,13,3,30,0
2020,4,13,4,30,0
2020,4,13,5,30,0
2020,4,13,6,30,0
2020,4,13,7,30,0
2020,4,13,8,30,0
2020,4,13,9,30,0
2020,4,13,10,30,0
2020,4,13,11,30,0
2020,4,13,12,30,0
2020,4,13,13,30,3
2020,4,13,14,30,140
2020,4,13,15,30,354
2020,4,13,16,30,565
2020,4,13,17,30,746
2020,4,13,18,30,879
2020,4,13,19,30,954
2020,4,13,20,30,961
2020,4,13,21,30,902
2020,4,13,22,30,782
2020,4,13,23,30,611
2020,4,14,0,30,406
2020,4,14,1,30,188
2020,4,14,2,30,17
2020,4,14,3,30,0
2020,4,14,4,30,0
2020,4,14,5,30,0
2020,4,14,6,30,0
2020,4,14,7,30,0
2020,4,14,8,30,0
2020,4,14,9,30,0
2020,4,14,10,30,0
2020,4,14,11,30,0
2020,4,14,12,30,0
2020,4,14,13,30,5
2020,4,14,14,30,155
2020,4,14,15,30,383
2020,4,14,16,30,597
2020,4,14,17,30,777
2020,4,14,18,30,907
2020,4,14,19,30,976
2020,4,14,20,30,980
2020,4,14,21,30,918
2020,4,14,22,30,795
2020,4,14,23,30,623
2020,4,15,0,30,414
2020,4,15,1,30,194
2020,4,15,2,30,18
2020,4,15,3,30,0
2020,4,15,4,30,0
2020,4,15,5,30,0
2020,4,15,6,30,0
2020,4,15,7,30,0
2020,4,15,8,30,0
2020,4,15,9,30,0
2020,4,15,10,30,0
2020,4,15,11,30,0
2020,4,15,12,30,0
2020,4,15,13,30,6
2020,4,15,14,30,155
2020,4,15,15,30,370
2020,4,15,16,30,579
2020,4,15,17,30,758
2020,4,15,18,30,888
2020,4,15,19,30,959
2020,4,15,20,30,962
2020,4,15,21,30,879
2020,4,15,22,30,776
2020,4,15,23,30,605
2020,4,16,0,30,391
2020,4,16,1,30,162
2020,4,16,2,30,12
2020,4,16,3,30,0
2020,4,16,4,30,0
2020,4,16,5,30,0
2020,4,16,6,30,0
2020,4,16,7,30,0
2020,4,16,8,30,0
2020,4,16,9,30,0
2020,4,16,10,30,0
2020,4,16,11,30,0
2020,4,16,12,30,0
2020,4,16,13,30,4
2020,4,16,14,30,148
2020,4,16,15,30,364
2020,4,16,16,30,573
2020,4,16,17,30,751
2020,4,16,18,30,880
2020,4,16,19,30,948
2020,4,16,20,30,911
2020,4,16,21,30,772
2020,4,16,22,30,504
2020,4,16,23,30,511
2020,4,17,0,30,344
2020,4,17,1,30,128
2020,4,17,2,30,11
2020,4,17,3,30,0
2020,4,17,4,30,0
2020,4,17,5,30,0
2020,4,17,6,30,0
2020,4,17,7,30,0
2020,4,17,8,30,0
2020,4,17,9,30,0
2020,4,17,10,30,0
2020,4,17,11,30,0
2020,4,17,12,30,0
2020,4,17,13,30,4
2020,4,17,14,30,55
2020,4,17,15,30,206
2020,4,17,16,30,421
2020,4,17,17,30,709
2020,4,17,18,30,850
2020,4,17,19,30,901
2020,4,17,20,30,723
2020,4,17,21,30,671
2020,4,17,22,30,377
2020,4,17,23,30,293
2020,4,18,0,30,137
2020,4,18,1,30,44
2020,4,18,2,30,8
2020,4,18,3,30,0
2020,4,18,4,30,0
2020,4,18,5,30,0
2020,4,18,6,30,0
2020,4,18,7,30,0
2020,4,18,8,30,0
2020,4,18,9,30,0
2020,4,18,10,30,0
2020,4,18,11,30,0
2020,4,18,12,30,0
2020,4,18,13,30,7
2020,4,18,14,30,148
2020,4,18,15,30,299
2020,4,18,16,30,502
2020,4,18,17,30,747
2020,4,18,18,30,876
2020,4,18,19,30,948
2020,4,18,20,30,953
2020,4,18,21,30,645
2020,4,18,22,30,506
2020,4,18,23,30,293
2020,4,19,0,30,99
2020,4,19,1,30,151
2020,4,19,2,30,22
2020,4,19,3,30,0
2020,4,19,4,30,0
2020,4,19,5,30,0
2020,4,19,6,30,0
2020,4,19,7,30,0
2020,4,19,8,30,0
2020,4,19,9,30,0
2020,4,19,10,30,0
2020,4,19,11,30,0
2020,4,19,12,30,0
2020,4,19,13,30,8
2020,4,19,14,30,162
2020,4,19,15,30,376
2020,4,19,16,30,457
2020,4,19,17,30,624
2020,4,19,18,30,564
2020,4,19,19,30,667
2020,4,19,20,30,633
2020,4,19,21,30,675
2020,4,19,22,30,675
2020,4,19,23,30,492
2020,4,20,0,30,248
2020,4,20,1,30,194
2020,4,20,2,30,23
2020,4,20,3,30,0
2020,4,20,4,30,0
2020,4,20,5,30,0
2020,4,20,6,30,0
2020,4,20,7,30,0
2020,4,20,8,30,0
2020,4,20,9,30,0
2020,4,20,10,30,0
2020,4,20,11,30,0
2020,4,20,12,30,0
2020,4,20,13,30,5
2020,4,20,14,30,23
2020,4,20,15,30,207
2020,4,20,16,30,490
2020,4,20,17,30,745
2020,4,20,18,30,850
2020,4,20,19,30,707
2020,4,20,20,30,132
2020,4,20,21,30,45
2020,4,20,22,30,38
2020,4,20,23,30,64
2020,4,21,0,30,117
2020,4,21,1,30,68
2020,4,21,2,30,8
2020,4,21,3,30,0
2020,4,21,4,30,0
2020,4,21,5,30,0
2020,4,21,6,30,0
2020,4,21,7,30,0
2020,4,21,8,30,0
2020,4,21,9,30,0
2020,4,21,10,30,0
2020,4,21,11,30,0
2020,4,21,12,30,0
2020,4,21,13,30,12
2020,4,21,14,30,165
2020,4,21,15,30,377
2020,4,21,16,30,583
2020,4,21,17,30,755
2020,4,21,18,30,877
2020,4,21,19,30,947
2020,4,21,20,30,957
2020,4,21,21,30,905
2020,4,21,22,30,785
2020,4,21,23,30,616
2020,4,22,0,30,414
2020,4,22,1,30,200
2020,4,22,2,30,25
2020,4,22,3,30,0
2020,4,22,4,30,0
2020,4,22,5,30,0
2020,4,22,6,30,0
2020,4,22,7,30,0
2020,4,22,8,30,0
2020,4,22,9,30,0
2020,4,22,10,30,0
2020,4,22,11,30,0
2020,4,22,12,30,0
2020,4,22,13,30,12
2020,4,22,14,30,165
2020,4,22,15,30,375
2020,4,22,16,30,574
2020,4,22,17,30,747
2020,4,22,18,30,874
2020,4,22,19,30,940
2020,4,22,20,30,944
2020,4,22,21,30,888
2020,4,22,22,30,769
2020,4,22,23,30,603
2020,4,23,0,30,403
2020,4,23,1,30,195
2020,4,23,2,30,26
2020,4,23,3,30,0
2020,4,23,4,30,0
2020,4,23,5,30,0
2020,4,23,6,30,0
2020,4,23,7,30,0
2020,4,23,8,30,0
2020,4,23,9,30,0
2020,4,23,10,30,0
2020,4,23,11,30,0
2020,4,23,12,30,0
2020,4,23,13,30,15
2020,4,23,14,30,173
2020,4,23,15,30,384
2020,4,23,16,30,586
2020,4,23,17,30,760
2020,4,23,18,30,887
2020,4,23,19,30,954
2020,4,23,20,30,959
2020,4,23,21,30,901
2020,4,23,22,30,785
2020,4,23,23,30,619
2020,4,24,0,30,420
2020,4,24,1,30,209
2020,4,24,2,30,31
2020,4,24,3,30,0
2020,4,24,4,30,0
2020,4,24,5,30,0
2020,4,24,6,30,0
2020,4,24,7,30,0
2020,4,24,8,30,0
2020,4,24,9,30,0
2020,4,24,10,30,0
2020,4,24,11,30,0
2020,4,24,12,30,0
2020,4,24,13,30,17
2020,4,24,14,30,184
2020,4,24,15,30,396
2020,4,24,16,30,601
2020,4,24,17,30,775
2020,4,24,18,30,901
2020,4,24,19,30,969
2020,4,24,20,30,973
2020,4,24,21,30,912
2020,4,24,22,30,793
2020,4,24,23,30,626
2020,4,25,0,30,424
2020,4,25,1,30,212
2020,4,25,2,30,33
2020,4,25,3,30,0
2020,4,25,4,30,0
2020,4,25,5,30,0
2020,4,25,6,30,0
2020,4,25,7,30,0
2020,4,25,8,30,0
2020,4,25,9,30,0
2020,4,25,10,30,0
2020,4,25,11,30,0
2020,4,25,12,30,0
2020,4,25,13,30,20
2020,4,25,14,30,186
2020,4,25,15,30,397
2020,4,25,16,30,597
2020,4,25,17,30,760
2020,4,25,18,30,862
2020,4,25,19,30,917
2020,4,25,20,30,936
2020,4,25,21,30,864
2020,4,25,22,30,758
2020,4,25,23,30,614
2020,4,26,0,30,391
2020,4,26,1,30,180
2020,4,26,2,30,27
2020,4,26,3,30,0
2020,4,26,4,30,0
2020,4,26,5,30,0
2020,4,26,6,30,0
2020,4,26,7,30,0
2020,4,26,8,30,0
2020,4,26,9,30,0
2020,4,26,10,30,0
2020,4,26,11,30,0
2020,4,26,12,30,0
2020,4,26,13,30,20
2020,4,26,14,30,184
2020,4,26,15,30,405
2020,4,26,16,30,614
2020,4,26,17,30,786
2020,4,26,18,30,911
2020,4,26,19,30,977
2020,4,26,20,30,981
2020,4,26,21,30,920
2020,4,26,22,30,802
2020,4,26,23,30,634
2020,4,27,0,30,434
2020,4,27,1,30,220
2020,4,27,2,30,36
2020,4,27,3,30,0
2020,4,27,4,30,0
2020,4,27,5,30,0
2020,4,27,6,30,0
2020,4,27,7,30,0
2020,4,27,8,30,0
2020,4,27,9,30,0
2020,4,27,10,30,0
2020,4,27,11,30,0
2020,4,27,12,30,0
2020,4,27,13,30,22
2020,4,27,14,30,197
2020,4,27,15,30,407
2020,4,27,16,30,606
2020,4,27,17,30,773
2020,4,27,18,30,885
2020,4,27,19,30,957
2020,4,27,20,30,961
2020,4,27,21,30,905
2020,4,27,22,30,788
2020,4,27,23,30,623
2020,4,28,0,30,427
2020,4,28,1,30,217
2020,4,28,2,30,37
2020,4,28,3,30,0
2020,4,28,4,30,0
2020,4,28,5,30,0
2020,4,28,6,30,0
2020,4,28,7,30,0
2020,4,28,8,30,0
2020,4,28,9,30,0
2020,4,28,10,30,0
2020,4,28,11,30,0
2020,4,28,12,30,0
2020,4,28,13,30,25
2020,4,28,14,30,197
2020,4,28,15,30,407
2020,4,28,16,30,609
2020,4,28,17,30,779
2020,4,28,18,30,904
2020,4,28,19,30,970
2020,4,28,20,30,974
2020,4,28,21,30,915
2020,4,28,22,30,798
2020,4,28,23,30,632
2020,4,29,0,30,434
2020,4,29,1,30,223
2020,4,29,2,30,41
2020,4,29,3,30,0
2020,4,29,4,30,0
2020,4,29,5,30,0
2020,4,29,6,30,0
2020,4,29,7,30,0
2020,4,29,8,30,0
2020,4,29,9,30,0
2020,4,29,10,30,0
2020,4,29,11,30,0
2020,4,29,12,30,0
2020,4,29,13,30,16
2020,4,29,14,30,121
2020,4,29,15,30,321
2020,4,29,16,30,538
2020,4,29,17,30,587
2020,4,29,18,30,780
2020,4,29,19,30,680
2020,4,29,20,30,731
2020,4,29,21,30,676
2020,4,29,22,30,543
2020,4,29,23,30,406
2020,4,30,0,30,292
2020,4,30,1,30,136
2020,4,30,2,30,26
2020,4,30,3,30,0
2020,4,30,4,30,0
2020,4,30,5,30,0
2020,4,30,6,30,0
2020,4,30,7,30,0
2020,4,30,8,30,0
2020,4,30,9,30,0
2020,4,30,10,30,0
2020,4,30,11,30,0
2020,4,30,12,30,0
2020,4,30,13,30,31
2020,4,30,14,30,210
2020,4,30,15,30,426
2020,4,30,16,30,632
2020,4,30,17,30,806
2020,4,30,18,30,931
2020,4,30,19,30,994
2020,4,30,20,30,995
2020,4,30,21,30,932
2020,4,30,22,30,809
2020,4,30,23,30,640
2020,5,1,0,30,437
2020,5,1,1,30,222
2020,5,1,2,30,27
2020,5,1,3,30,0
2020,5,1,4,30,0
2020,5,1,5,30,0
2020,5,1,6,30,0
2020,5,1,7,30,0
2020,5,1,8,30,0
2020,5,1,9,30,0
2020,5,1,10,30,0
2020,5,1,11,30,0
2020,5,1,12,30,0
2020,5,1,13,30,24
2020,5,1,14,30,178
2020,5,1,15,30,421
2020,5,1,16,30,626
2020,5,1,17,30,799
2020,5,1,18,30,925
2020,5,1,19,30,990
2020,5,1,20,30,991
2020,5,1,21,30,929
2020,5,1,22,30,809
2020,5,1,23,30,642
2020,5,2,0,30,439
2020,5,2,1,30,226
2020,5,2,2,30,45
2020,5,2,3,30,0
2020,5,2,4,30,0
2020,5,2,5,30,0
2020,5,2,6,30,0
2020,5,2,7,30,0
2020,5,2,8,30,0
2020,5,2,9,30,0
2020,5,2,10,30,0
2020,5,2,11,30,0
2020,5,2,12,30,0
2020,5,2,13,30,27
2020,5,2,14,30,168
2020,5,2,15,30,388
2020,5,2,16,30,620
2020,5,2,17,30,789
2020,5,2,18,30,912
2020,5,2,19,30,911
2020,5,2,20,30,942
2020,5,2,21,30,917
2020,5,2,22,30,797
2020,5,2,23,30,538
2020,5,3,0,30,429
2020,5,3,1,30,215
2020,5,3,2,30,45
2020,5,3,3,30,0
2020,5,3,4,30,0
2020,5,3,5,30,0
2020,5,3,6,30,0
2020,5,3,7,30,0
2020,5,3,8,30,0
2020,5,3,9,30,0
2020,5,3,10,30,0
2020,5,3,11,30,0
2020,5,3,12,30,0
2020,5,3,13,30,38
2020,5,3,14,30,223
2020,5,3,15,30,441
2020,5,3,16,30,649
2020,5,3,17,30,822
2020,5,3,18,30,946
2020,5,3,19,30,1013
2020,5,3,20,30,1016
2020,5,3,21,30,955
2020,5,3,22,30,834
2020,5,3,23,30,665
2020,5,4,0,30,461
2020,5,4,1,30,244
2020,5,4,2,30,52
2020,5,4,3,30,0
2020,5,4,4,30,0
2020,5,4,5,30,0
2020,5,4,6,30,0
2020,5,4,7,30,0
2020,5,4,8,30,0
2020,5,4,9,30,0
2020,5,4,10,30,0
2020,5,4,11,30,0
2020,5,4,12,30,0
2020,5,4,13,30,43
2020,5,4,14,30,228
2020,5,4,15,30,446
2020,5,4,16,30,652
2020,5,4,17,30,825
2020,5,4,18,30,950
2020,5,4,19,30,1015
2020,5,4,20,30,1017
2020,5,4,21,30,956
2020,5,4,22,30,836
2020,5,4,23,30,653
2020,5,5,0,30,431
2020,5,5,1,30,245
2020,5,5,2,30,53
2020,5,5,3,30,0
2020,5,5,4,30,0
2020,5,5,5,30,0
2020,5,5,6,30,0
2020,5,5,7,30,0
2020,5,5,8,30,0
2020,5,5,9,30,0
2020,5,5,10,30,0
2020,5,5,11,30,0
2020,5,5,12,30,0
2020,5,5,13,30,45
2020,5,5,14,30,231
2020,5,5,15,30,447
2020,5,5,16,30,652
2020,5,5,17,30,822
2020,5,5,18,30,944
2020,5,5,19,30,1008
2020,5,5,20,30,1009
2020,5,5,21,30,945
2020,5,5,22,30,825
2020,5,5,23,30,658
2020,5,6,0,30,459
2020,5,6,1,30,246
2020,5,6,2,30,56
2020,5,6,3,30,0
2020,5,6,4,30,0
2020,5,6,5,30,0
2020,5,6,6,30,0
2020,5,6,7,30,0
2020,5,6,8,30,0
2020,5,6,9,30,0
2020,5,6,10,30,0
2020,5,6,11,30,0
2020,5,6,12,30,0
2020,5,6,13,30,34
2020,5,6,14,30,228
2020,5,6,15,30,445
2020,5,6,16,30,652
2020,5,6,17,30,820
2020,5,6,18,30,939
2020,5,6,19,30,1007
2020,5,6,20,30,1012
2020,5,6,21,30,955
2020,5,6,22,30,838
2020,5,6,23,30,668
2020,5,7,0,30,467
2020,5,7,1,30,248
2020,5,7,2,30,56
2020,5,7,3,30,0
2020,5,7,4,30,0
2020,5,7,5,30,0
2020,5,7,6,30,0
2020,5,7,7,30,0
2020,5,7,8,30,0
2020,5,7,9,30,0
2020,5,7,10,30,0
2020,5,7,11,30,0
2020,5,7,12,30,0
2020,5,7,13,30,48
2020,5,7,14,30,235
2020,5,7,15,30,452
2020,5,7,16,30,657
2020,5,7,17,30,828
2020,5,7,18,30,950
2020,5,7,19,30,1016
2020,5,7,20,30,1017
2020,5,7,21,30,954
2020,5,7,22,30,832
2020,5,7,23,30,662
2020,5,8,0,30,457
2020,5,8,1,30,242
2020,5,8,2,30,55
2020,5,8,3,30,0
2020,5,8,4,30,0
2020,5,8,5,30,0
2020,5,8,6,30,0
2020,5,8,7,30,0
2020,5,8,8,30,0
2020,5,8,9,30,0
2020,5,8,10,30,0
2020,5,8,11,30,0
2020,5,8,12,30,0
2020,5,8,13,30,50
2020,5,8,14,30,236
2020,5,8,15,30,427
2020,5,8,16,30,654
2020,5,8,17,30,821
2020,5,8,18,30,939
2020,5,8,19,30,1005
2020,5,8,20,30,1007
2020,5,8,21,30,926
2020,5,8,22,30,784
2020,5,8,23,30,657
2020,5,9,0,30,440
2020,5,9,1,30,217
2020,5,9,2,30,48
2020,5,9,3,30,0
2020,5,9,4,30,0
2020,5,9,5,30,0
2020,5,9,6,30,0
2020,5,9,7,30,0
2020,5,9,8,30,0
2020,5,9,9,30,0
2020,5,9,10,30,0
2020,5,9,11,30,0
2020,5,9,12,30,0
2020,5,9,13,30,48
2020,5,9,14,30,228
2020,5,9,15,30,439
2020,5,9,16,30,639
2020,5,9,17,30,810
2020,5,9,18,30,934
2020,5,9,19,30,997
2020,5,9,20,30,998
2020,5,9,21,30,936
2020,5,9,22,30,820
2020,5,9,23,30,654
2020,5,10,0,30,457
2020,5,10,1,30,246
2020,5,10,2,30,57
2020,5,10,3,30,0
2020,5,10,4,30,0
2020,5,10,5,30,0
2020,5,10,6,30,0
2020,5,10,7,30,0
2020,5,10,8,30,0
2020,5,10,9,30,0
2020,5,10,10,30,0
2020,5,10,11,30,0
2020,5,10,12,30,0
2020,5,10,13,30,43
2020,5,10,14,30,229
2020,5,10,15,30,431
2020,5,10,16,30,653
2020,5,10,17,30,816
2020,5,10,18,30,930
2020,5,10,19,30,977
2020,5,10,20,30,961
2020,5,10,21,30,947
2020,5,10,22,30,830
2020,5,10,23,30,665
2020,5,11,0,30,466
2020,5,11,1,30,240
2020,5,11,2,30,48
2020,5,11,3,30,0
2020,5,11,4,30,0
2020,5,11,5,30,0
2020,5,11,6,30,0
2020,5,11,7,30,0
2020,5,11,8,30,0
2020,5,11,9,30,0
2020,5,11,10,30,0
2020,5,11,11,30,0
2020,5,11,12,30,0
2020,5,11,13,30,53
2020,5,11,14,30,244
2020,5,11,15,30,460
2020,5,11,16,30,663
2020,5,11,17,30,832
2020,5,11,18,30,952
2020,5,11,19,30,971
2020,5,11,20,30,997
2020,5,11,21,30,908
2020,5,11,22,30,802
2020,5,11,23,30,472
2020,5,12,0,30,328
2020,5,12,1,30,105
2020,5,12,2,30,48
2020,5,12,3,30,0
2020,5,12,4,30,0
2020,5,12,5,30,0
2020,5,12,6,30,0
2020,5,12,7,30,0
2020,5,12,8,30,0
2020,5,12,9,30,0
2020,5,12,10,30,0
2020,5,12,11,30,0
2020,5,12,12,30,0
2020,5,12,13,30,25
2020,5,12,14,30,202
2020,5,12,15,30,449
2020,5,12,16,30,487
2020,5,12,17,30,721
2020,5,12,18,30,537
2020,5,12,19,30,856
2020,5,12,20,30,690
2020,5,12,21,30,610
2020,5,12,22,30,701
2020,5,12,23,30,558
2020,5,13,0,30,464
2020,5,13,1,30,254
2020,5,13,2,30,66
2020,5,13,3,30,0
2020,5,13,4,30,0
2020,5,13,5,30,0
2020,5,13,6,30,0
2020,5,13,7,30,0
2020,5,13,8,30,0
2020,5,13,9,30,0
2020,5,13,10,30,0
2020,5,13,11,30,0
2020,5,13,12,30,0
2020,5,13,13,30,58
2020,5,13,14,30,247
2020,5,13,15,30,456
2020,5,13,16,30,653
2020,5,13,17,30,811
2020,5,13,18,30,880
2020,5,13,19,30,363
2020,5,13,20,30,329
2020,5,13,21,30,82
2020,5,13,22,30,59
2020,5,13,23,30,162
2020,5,14,0,30,308
2020,5,14,1,30,93
2020,5,14,2,30,40
2020,5,14,3,30,0
2020,5,14,4,30,0
2020,5,14,5,30,0
2020,5,14,6,30,0
2020,5,14,7,30,0
2020,5,14,8,30,0
2020,5,14,9,30,0
2020,5,14,10,30,0
2020,5,14,11,30,0
2020,5,14,12,30,0
2020,5,14,13,30,14
2020,5,14,14,30,46
2020,5,14,15,30,160
2020,5,14,16,30,480
2020,5,14,17,30,806
2020,5,14,18,30,359
2020,5,14,19,30,423
2020,5,14,20,30,244
2020,5,14,21,30,281
2020,5,14,22,30,408
2020,5,14,23,30,307
2020,5,15,0,30,63
2020,5,15,1,30,226
2020,5,15,2,30,69
2020,5,15,3,30,0
2020,5,15,4,30,0
2020,5,15,5,30,0
